ANIO;MES;DIA;HORA;PESPANIA;PPORTUGAL;
2012;03;09;13;54.69;53.54;
2012;03;09;14;57.78;52;
2012;03;09;15;54.78;48.6;
2012;03;09;16;56.59;45.04;
2012;03;09;17;57.23;44.75;
2012;03;09;18;55.69;50.01;
2012;03;09;19;58.32;58.32;
2012;03;09;20;65.89;64.65;
2012;03;09;21;67.03;62.33;
2012;03;09;22;62.89;59.21;
2012;03;09;23;57.78;54.4;
2012;03;09;24;56.95;53;
2012;03;10;1;52.3;52.3;
2012;03;10;2;50.02;50.02;
2012;03;10;3;45.36;45.36;
2012;03;10;4;42.01;42.01;
2012;03;10;5;40;40;
2012;03;10;6;38.2;38.2;
2012;03;10;7;39.26;39.26;
2012;03;10;8;41.54;41.54;
2012;03;10;9;42.11;42.11;
2012;03;10;10;49;49;
2012;03;10;11;53.54;53.54;
2012;03;10;12;52.01;52.01;
2012;03;10;13;53.41;53.41;
2012;03;10;14;49.72;49.72;
2012;03;10;15;49;49;
2012;03;10;16;48.06;42.25;
2012;03;10;17;46.29;42.2;
2012;03;10;18;46.13;44.31;
2012;03;10;19;53.54;53.54;
2012;03;10;20;58.84;58.84;
2012;03;10;21;60.89;54;
2012;03;10;22;60.69;53.54;
2012;03;10;23;56.31;50;
2012;03;10;24;52.02;52.02;
2012;03;11;1;57.78;52;
2012;03;11;2;44.72;44.72;
2012;03;11;3;36.04;36.04;
2012;03;11;4;51.11;28.42;
2012;03;11;5;48.16;10.07;
2012;03;11;6;48.16;10;
2012;03;11;7;35.21;5;
2012;03;11;8;35.22;10;
2012;03;11;9;48.16;5;
2012;03;11;10;33.13;10;
2012;03;11;11;32.35;31.5;
2012;03;11;12;35.2;35.2;
2012;03;11;13;40;40;
2012;03;11;14;36.94;36.94;
2012;03;11;15;34.93;34.93;
2012;03;11;16;33.13;33.13;
2012;03;11;17;32.44;32.44;
2012;03;11;18;34.07;34.07;
2012;03;11;19;46.72;46.72;
2012;03;11;20;53.54;53.54;
2012;03;11;21;57.32;55;
2012;03;11;22;57.78;57.78;
2012;03;11;23;53.54;53.54;
2012;03;11;24;51.18;51.18;
2012;03;12;1;40;40;
2012;03;12;2;35.18;35.18;
2012;03;12;3;31.56;30.78;
2012;03;12;4;31.53;28.15;
2012;03;12;5;31.51;29.72;
2012;03;12;6;34;34;
2012;03;12;7;40.27;40.27;
2012;03;12;8;53.54;53.54;
2012;03;12;9;53.54;53.54;
2012;03;12;10;54.42;54.42;
2012;03;12;11;53.54;53.54;
2012;03;12;12;62.1;53.54;
2012;03;12;13;64.32;53.54;
2012;03;12;14;64.32;53.54;
2012;03;12;15;57.78;53.54;
2012;03;12;16;57.56;50.03;
2012;03;12;17;56.74;50.03;
2012;03;12;18;62.1;53.54;
2012;03;12;19;57.99;57.99;
2012;03;12;20;69.65;69.65;
2012;03;12;21;69.69;69.69;
2012;03;12;22;68.2;68.2;
2012;03;12;23;58.08;58.08;
2012;03;12;24;57.78;53.54;
2012;03;13;1;53.54;53.54;
2012;03;13;2;50;50;
2012;03;13;3;48.16;40;
2012;03;13;4;39.95;39.95;
2012;03;13;5;39.95;39.95;
2012;03;13;6;48.06;48.06;
2012;03;13;7;52.13;52.13;
2012;03;13;8;57.78;57.78;
2012;03;13;9;61.33;61.33;
2012;03;13;10;62.2;62.2;
2012;03;13;11;64.32;59;
2012;03;13;12;64.32;58.15;
2012;03;13;13;64.69;56;
2012;03;13;14;60.65;53.54;
2012;03;13;15;55.65;53;
2012;03;13;16;51.95;50.01;
2012;03;13;17;50.89;50;
2012;03;13;18;55.86;53;
2012;03;13;19;55.18;55.18;
2012;03;13;20;66.31;66.31;
2012;03;13;21;65.86;61.21;
2012;03;13;22;62.1;56.14;
2012;03;13;23;60.65;53.54;
2012;03;13;24;52;52;
2012;03;14;1;53.13;53.13;
2012;03;14;2;50;50;
2012;03;14;3;45;41.45;
2012;03;14;4;38.57;38.57;
2012;03;14;5;38.33;38.33;
2012;03;14;6;40.06;40.06;
2012;03;14;7;48.57;48.57;
2012;03;14;8;56;56;
2012;03;14;9;57.78;57.78;
2012;03;14;10;60.09;60.09;
2012;03;14;11;59.67;56.14;
2012;03;14;12;55.69;53.78;
2012;03;14;13;56.95;53.54;
2012;03;14;14;55.65;53.54;
2012;03;14;15;53.65;53.51;
2012;03;14;16;51.74;50.02;
2012;03;14;17;50.65;50.02;
2012;03;14;18;54.1;53;
2012;03;14;19;55.18;55;
2012;03;14;20;65.86;65.86;
2012;03;14;21;64.65;60.5;
2012;03;14;22;60.65;55.02;
2012;03;14;23;58.65;53.54;
2012;03;14;24;55.18;50;
2012;03;15;1;57.1;52;
2012;03;15;2;54.1;49;
2012;03;15;3;48.06;37.6;
2012;03;15;4;48.06;36.65;
2012;03;15;5;38.2;36.62;
2012;03;15;6;40.32;40.32;
2012;03;15;7;50;50;
2012;03;15;8;53.54;53.54;
2012;03;15;9;55;55;
2012;03;15;10;55.02;55.02;
2012;03;15;11;57.78;55;
2012;03;15;12;60.1;53.54;
2012;03;15;13;60.1;53.54;
2012;03;15;14;57.1;53.54;
2012;03;15;15;53.48;53.48;
2012;03;15;16;50.65;50;
2012;03;15;17;50;50;
2012;03;15;18;50.69;50.69;
2012;03;15;19;54.65;54.65;
2012;03;15;20;65;65;
2012;03;15;21;60.09;60.09;
2012;03;15;22;57.2;57.2;
2012;03;15;23;54.1;53.54;
2012;03;15;24;51.2;51.02;
2012;03;16;1;55.18;53.52;
2012;03;16;2;51.1;50;
2012;03;16;3;48.06;48.06;
2012;03;16;4;45.62;45.36;
2012;03;16;5;44.25;44.25;
2012;03;16;6;48.16;48.16;
2012;03;16;7;50;50;
2012;03;16;8;57.38;57.38;
2012;03;16;9;61.9;61.9;
2012;03;16;10;61.92;61.92;
2012;03;16;11;60.24;60.24;
2012;03;16;12;57.02;57.02;
2012;03;16;13;57.5;57.5;
2012;03;16;14;53.54;53.54;
2012;03;16;15;52.5;52.5;
2012;03;16;16;49.69;49.69;
2012;03;16;17;48;48;
2012;03;16;18;49.72;49.72;
2012;03;16;19;53.54;53.54;
2012;03;16;20;60.8;60.8;
2012;03;16;21;60.09;60.09;
2012;03;16;22;60.09;60.09;
2012;03;16;23;55;55;
2012;03;16;24;53.52;53.52;
2012;03;17;1;55.14;55.14;
2012;03;17;2;53.5;53.5;
2012;03;17;3;49.12;49.12;
2012;03;17;4;43.69;43.69;
2012;03;17;5;42.01;42.01;
2012;03;17;6;40.34;40.34;
2012;03;17;7;42.01;42.01;
2012;03;17;8;43;43;
2012;03;17;9;42.57;42.57;
2012;03;17;10;47.13;47.13;
2012;03;17;11;49.72;49.72;
2012;03;17;12;49.72;49.72;
2012;03;17;13;48.01;48.01;
2012;03;17;14;40.89;40.89;
2012;03;17;15;36.77;36.77;
2012;03;17;16;34.15;34.15;
2012;03;17;17;31.52;31.52;
2012;03;17;18;32.32;32.32;
2012;03;17;19;46;46;
2012;03;17;20;50.01;50.01;
2012;03;17;21;50.01;50.01;
2012;03;17;22;50;50;
2012;03;17;23;44.67;44.67;
2012;03;17;24;43.69;43.69;
2012;03;18;1;49;49;
2012;03;18;2;33.88;33.88;
2012;03;18;3;28;28;
2012;03;18;4;17.07;17.07;
2012;03;18;5;17.07;17.07;
2012;03;18;6;35.12;20;
2012;03;18;7;47.12;20;
2012;03;18;8;35.16;20;
2012;03;18;9;15;15;
2012;03;18;10;15.07;15.07;
2012;03;18;11;30.13;30.13;
2012;03;18;12;32;32;
2012;03;18;13;33.91;33.91;
2012;03;18;14;30;30;
2012;03;18;15;26;26;
2012;03;18;16;15.01;15.01;
2012;03;18;17;10;10;
2012;03;18;18;10.07;10.07;
2012;03;18;19;31;31;
2012;03;18;20;49.72;49.72;
2012;03;18;21;53.54;53.54;
2012;03;18;22;56.33;56.33;
2012;03;18;23;55;55;
2012;03;18;24;52.02;52.02;
2012;03;19;1;51.32;51.32;
2012;03;19;2;49.12;49.12;
2012;03;19;3;35.71;35.71;
2012;03;19;4;34.07;34.07;
2012;03;19;5;35;35;
2012;03;19;6;38.5;38.5;
2012;03;19;7;50.05;50.05;
2012;03;19;8;58.08;58.08;
2012;03;19;9;57.02;57.02;
2012;03;19;10;57.2;57.2;
2012;03;19;11;56.75;56.75;
2012;03;19;12;55;55;
2012;03;19;13;55;55;
2012;03;19;14;53.14;53.14;
2012;03;19;15;51.32;51.32;
2012;03;19;16;49.5;49.5;
2012;03;19;17;47.5;47.5;
2012;03;19;18;50;50;
2012;03;19;19;51.1;51.1;
2012;03;19;20;55.52;55.52;
2012;03;19;21;60.1;60.1;
2012;03;19;22;53.14;53.14;
2012;03;19;23;51.31;51.31;
2012;03;19;24;46.77;46.77;
2012;03;20;1;36.57;36.57;
2012;03;20;2;36.57;36.57;
2012;03;20;3;33.13;33.13;
2012;03;20;4;33.18;33.18;
2012;03;20;5;33.93;33.93;
2012;03;20;6;35.7;35.7;
2012;03;20;7;40.02;40.02;
2012;03;20;8;52.05;52.05;
2012;03;20;9;51.1;51.1;
2012;03;20;10;53.54;53.54;
2012;03;20;11;53.54;53.54;
2012;03;20;12;53.54;53.54;
2012;03;20;13;51.5;51.5;
2012;03;20;14;50.03;50.03;
2012;03;20;15;49.72;49.72;
2012;03;20;16;49.72;49.72;
2012;03;20;17;49.12;49.12;
2012;03;20;18;50.01;50.01;
2012;03;20;19;50.03;50.03;
2012;03;20;20;53.5;53.5;
2012;03;20;21;60.1;60.1;
2012;03;20;22;51.32;51.32;
2012;03;20;23;49.72;49.72;
2012;03;20;24;46.34;46.34;
2012;03;21;1;45;45;
2012;03;21;2;38.57;38.57;
2012;03;21;3;36;36;
2012;03;21;4;33.92;33.71;
2012;03;21;5;33.36;33.36;
2012;03;21;6;36.02;36.02;
2012;03;21;7;41.5;41.5;
2012;03;21;8;50.01;50.01;
2012;03;21;9;53.54;53.54;
2012;03;21;10;55.25;55.25;
2012;03;21;11;55.38;55.38;
2012;03;21;12;55;55;
2012;03;21;13;56.02;56.02;
2012;03;21;14;53.54;53.54;
2012;03;21;15;51.99;51.99;
2012;03;21;16;50;50;
2012;03;21;17;49.8;49.8;
2012;03;21;18;50;50;
2012;03;21;19;55;55;
2012;03;21;20;69.01;69.01;
2012;03;21;21;69.69;69.69;
2012;03;21;22;71.74;71.74;
2012;03;21;23;62.12;62.12;
2012;03;21;24;53.54;53.54;
2012;03;22;1;54.02;54.02;
2012;03;22;2;51.02;51.02;
2012;03;22;3;47.78;47.78;
2012;03;22;4;48;48;
2012;03;22;5;43;43;
2012;03;22;6;48.06;48.06;
2012;03;22;7;50.05;50.05;
2012;03;22;8;57;57;
2012;03;22;9;58.02;58.02;
2012;03;22;10;59.2;59.2;
2012;03;22;11;53.54;53.54;
2012;03;22;12;51.2;51.2;
2012;03;22;13;52.62;52.62;
2012;03;22;14;53.2;53.2;
2012;03;22;15;50.32;50.32;
2012;03;22;16;49.59;49.59;
2012;03;22;17;49.5;49.5;
2012;03;22;18;50.32;50.32;
2012;03;22;19;55.84;55.84;
2012;03;22;20;70.69;70.69;
2012;03;22;21;69.69;69.69;
2012;03;22;22;66;66;
2012;03;22;23;53.36;53.36;
2012;03;22;24;50.05;50.05;
2012;03;23;1;49.72;49.72;
2012;03;23;2;40;40;
2012;03;23;3;34.07;34.07;
2012;03;23;4;32.32;32.32;
2012;03;23;5;33.15;33.15;
2012;03;23;6;34.07;34.07;
2012;03;23;7;42.53;42.53;
2012;03;23;8;51.5;51.5;
2012;03;23;9;53.37;53.37;
2012;03;23;10;54.42;54.42;
2012;03;23;11;55;55;
2012;03;23;12;53.36;53.36;
2012;03;23;13;52.5;52.5;
2012;03;23;14;50.32;50.32;
2012;03;23;15;50.05;50.05;
2012;03;23;16;49.72;49.72;
2012;03;23;17;49.72;49.72;
2012;03;23;18;50.05;50.05;
2012;03;23;19;53.54;53.54;
2012;03;23;20;66.29;66.29;
2012;03;23;21;55;55;
2012;03;23;22;54;54;
2012;03;23;23;51.14;51.14;
2012;03;23;24;49.99;49.99;
2012;03;24;1;53.54;53.54;
2012;03;24;2;49.72;49.72;
2012;03;24;3;37.33;37.33;
2012;03;24;4;39.57;34.83;
2012;03;24;5;38.02;35;
2012;03;24;6;38.02;34.83;
2012;03;24;7;38.02;34.83;
2012;03;24;8;35.39;35.39;
2012;03;24;9;39.05;39.05;
2012;03;24;10;48.16;48.16;
2012;03;24;11;50;50;
2012;03;24;12;50.31;50.31;
2012;03;24;13;50.31;50.31;
2012;03;24;14;50.32;50.32;
2012;03;24;15;53.02;53.02;
2012;03;24;16;50.33;50.33;
2012;03;24;17;50.12;50.12;
2012;03;24;18;50.32;50.32;
2012;03;24;19;55;55;
2012;03;24;20;60;60;
2012;03;24;21;68.07;68.07;
2012;03;24;22;69.69;69.69;
2012;03;24;23;60.07;60.07;
2012;03;24;24;55.93;55.93;
2012;03;25;1;54.02;54.02;
2012;03;25;2;50;50;
2012;03;25;3;35.15;35.15;
2012;03;25;4;36.6;36.6;
2012;03;25;5;38.57;38.57;
2012;03;25;6;37.83;37.83;
2012;03;25;7;38.57;38.57;
2012;03;25;8;38.4;35;
2012;03;25;9;36.77;36.77;
2012;03;25;10;48.06;48.06;
2012;03;25;11;49.72;49.72;
2012;03;25;12;49.72;49.72;
2012;03;25;13;48.16;48.16;
2012;03;25;14;48.06;48.06;
2012;03;25;15;45;45;
2012;03;25;16;40;40;
2012;03;25;17;40.33;40.33;
2012;03;25;18;45;45;
2012;03;25;19;47.97;47.97;
2012;03;25;20;53.54;53.54;
2012;03;25;21;63.1;63.1;
2012;03;25;22;60.07;60.07;
2012;03;25;23;52.62;52.62;
2012;03;26;1;50.05;50.05;
2012;03;26;2;36.76;36.76;
2012;03;26;3;32.75;32.75;
2012;03;26;4;32.32;32.32;
2012;03;26;5;32.16;32.16;
2012;03;26;6;34.46;34.46;
2012;03;26;7;40.02;40.02;
2012;03;26;8;53.54;53.54;
2012;03;26;9;54.03;54.03;
2012;03;26;10;55;55;
2012;03;26;11;55;55;
2012;03;26;12;55;55;
2012;03;26;13;53.54;53.54;
2012;03;26;14;53.54;53.54;
2012;03;26;15;50;50;
2012;03;26;16;50.05;50.05;
2012;03;26;17;50;50;
2012;03;26;18;50.05;50.05;
2012;03;26;19;51;51;
2012;03;26;20;54;54;
2012;03;26;21;57.2;57.2;
2012;03;26;22;61.94;61.94;
2012;03;26;23;53.54;53.54;
2012;03;26;24;45;45;
2012;03;27;1;38.57;38.57;
2012;03;27;2;34.07;34.07;
2012;03;27;3;31;31;
2012;03;27;4;32.3;28.14;
2012;03;27;5;31.58;27.5;
2012;03;27;6;31.51;31;
2012;03;27;7;40;40;
2012;03;27;8;53.54;53.54;
2012;03;27;9;53.54;53.54;
2012;03;27;10;53.54;53.54;
2012;03;27;11;51.2;51.2;
2012;03;27;12;49.72;49.72;
2012;03;27;13;48.16;48.16;
2012;03;27;14;40.87;40.87;
2012;03;27;15;35.22;35.22;
2012;03;27;16;34.75;34.75;
2012;03;27;17;34.75;34.75;
2012;03;27;18;36.57;36.57;
2012;03;27;19;42.59;42.59;
2012;03;27;20;46;46;
2012;03;27;21;53.54;53.54;
2012;03;27;22;53.37;53.37;
2012;03;27;23;49.72;49.72;
2012;03;27;24;38.84;38.84;
2012;03;28;1;50.01;50.01;
2012;03;28;2;35.21;35.21;
2012;03;28;3;35;35;
2012;03;28;4;34.07;34.07;
2012;03;28;5;34.07;34.07;
2012;03;28;6;34.07;34.07;
2012;03;28;7;44.18;44.18;
2012;03;28;8;53.36;53.36;
2012;03;28;9;53.54;53.54;
2012;03;28;10;53.54;53.54;
2012;03;28;11;53.54;53.54;
2012;03;28;12;53.54;53.54;
2012;03;28;13;50;50;
2012;03;28;14;48.16;48.16;
2012;03;28;15;42.53;42.53;
2012;03;28;16;43.02;43.02;
2012;03;28;17;40.33;40.33;
2012;03;28;18;44.18;44.18;
2012;03;28;19;45.01;45.01;
2012;03;28;20;47.78;47.78;
2012;03;28;21;50;50;
2012;03;28;22;50.2;50.2;
2012;03;28;23;49.72;49.72;
2012;03;28;24;38.2;38.2;
2012;03;29;1;34.22;34.22;
2012;03;29;2;26;26;
2012;03;29;3;17.07;17.07;
2012;03;29;4;30.24;14;
2012;03;29;5;29.61;11.2;
2012;03;29;6;29.57;25.75;
2012;03;29;7;34.5;34.5;
2012;03;29;8;45.88;45.88;
2012;03;29;9;49.57;49.57;
2012;03;29;10;49.72;49.72;
2012;03;29;11;49.72;49.72;
2012;03;29;12;49.57;49.57;
2012;03;29;13;47.2;47.2;
2012;03;29;14;40;40;
2012;03;29;15;38.57;38.57;
2012;03;29;16;36.57;36.57;
2012;03;29;17;33.31;33.31;
2012;03;29;18;36;36;
2012;03;29;19;45;45;
2012;03;29;20;49.1;49.1;
2012;03;29;21;50.05;50.05;
2012;03;29;22;50;50;
2012;03;29;23;49.72;49.72;
2012;03;29;24;45.83;45.83;
2012;03;30;1;37.22;37.22;
2012;03;30;2;30;30;
2012;03;30;3;28.87;20;
2012;03;30;4;29.62;18;
2012;03;30;5;29.57;17.4;
2012;03;30;6;28.77;26.2;
2012;03;30;7;35;35;
2012;03;30;8;49.72;49.72;
2012;03;30;9;49.72;49.72;
2012;03;30;10;52.7;52.7;
2012;03;30;11;49.72;49.72;
2012;03;30;12;49.72;49.72;
2012;03;30;13;50;50;
2012;03;30;14;47.55;47.55;
2012;03;30;15;47.02;47.02;
2012;03;30;16;47.02;47.02;
2012;03;30;17;47.85;47.85;
2012;03;30;18;49.72;49.72;
2012;03;30;19;50.75;50.75;
2012;03;30;20;51.6;51.6;
2012;03;30;21;52.6;52.6;
2012;03;30;22;55;55;
2012;03;30;23;50.62;50.62;
2012;03;30;24;49.72;49.72;
2012;03;31;1;54.42;54.42;
2012;03;31;2;50.03;50.03;
2012;03;31;3;41.02;41.02;
2012;03;31;4;38.4;37.33;
2012;03;31;5;34.83;34.83;
2012;03;31;6;34.83;34.83;
2012;03;31;7;34.83;34.83;
2012;03;31;8;38.91;38.91;
2012;03;31;9;40.33;40.33;
2012;03;31;10;49.69;49.69;
2012;03;31;11;51.7;51.7;
2012;03;31;12;53.54;53.54;
2012;03;31;13;54.01;54.01;
2012;03;31;14;55;55;
2012;03;31;15;56.25;56.25;
2012;03;31;16;52;52;
2012;03;31;17;50.12;50.12;
2012;03;31;18;50.35;50.35;
2012;03;31;19;52.07;52.07;
2012;03;31;20;50.35;50.35;
2012;03;31;21;54.1;54.1;
2012;03;31;22;60.02;60.02;
2012;03;31;23;55;55;
2012;03;31;24;50;50;
2012;04;01;1;55.91;55.91;
2012;04;01;2;51.16;51.16;
2012;04;01;3;49.72;49.72;
2012;04;01;4;49.69;49.69;
2012;04;01;5;48.06;48.06;
2012;04;01;6;48.06;48.06;
2012;04;01;7;40.19;40.19;
2012;04;01;8;39.26;39.26;
2012;04;01;9;34.07;34.07;
2012;04;01;10;38.4;38.4;
2012;04;01;11;49.72;49.72;
2012;04;01;12;49.72;49.72;
2012;04;01;13;49.72;49.72;
2012;04;01;14;49.72;49.72;
2012;04;01;15;49.72;49.72;
2012;04;01;16;48.06;48.06;
2012;04;01;17;40.61;40.61;
2012;04;01;18;41.84;41.84;
2012;04;01;19;42.93;42.93;
2012;04;01;20;46;46;
2012;04;01;21;53.54;53.54;
2012;04;01;22;60.36;60.36;
2012;04;01;23;60.36;60.36;
2012;04;01;24;56.55;56.55;
2012;04;02;1;55;55;
2012;04;02;2;50.69;50.69;
2012;04;02;3;38.4;37.98;
2012;04;02;4;34.59;34.59;
2012;04;02;5;34.59;34.59;
2012;04;02;6;36.57;36.57;
2012;04;02;7;51.05;51.05;
2012;04;02;8;61.71;61.71;
2012;04;02;9;69.69;69.69;
2012;04;02;10;69.69;69.69;
2012;04;02;11;69.69;69.69;
2012;04;02;12;67.2;67.2;
2012;04;02;13;65.78;65.78;
2012;04;02;14;64.2;64.2;
2012;04;02;15;56.32;56.32;
2012;04;02;16;56.02;56.02;
2012;04;02;17;53.54;53.54;
2012;04;02;18;53.45;53.45;
2012;04;02;19;53.11;53.11;
2012;04;02;20;53.5;53.5;
2012;04;02;21;55.32;55.32;
2012;04;02;22;55.01;55.01;
2012;04;02;23;53.54;53.54;
2012;04;02;24;52.12;52.12;
2012;04;03;1;55.12;55.12;
2012;04;03;2;43.84;43.84;
2012;04;03;3;42.89;42.89;
2012;04;03;4;42.11;37.09;
2012;04;03;5;39.26;37.09;
2012;04;03;6;38.4;38.4;
2012;04;03;7;50.66;50.66;
2012;04;03;8;56;56;
2012;04;03;9;57.69;57.69;
2012;04;03;10;59.55;59.55;
2012;04;03;11;62.59;62.59;
2012;04;03;12;62.03;62.03;
2012;04;03;13;60.65;60.65;
2012;04;03;14;56.38;56.38;
2012;04;03;15;53.54;53.54;
2012;04;03;16;51.57;51.57;
2012;04;03;17;49.62;49.62;
2012;04;03;18;49;49;
2012;04;03;19;49.69;49.69;
2012;04;03;20;48.28;48.28;
2012;04;03;21;51.02;51.02;
2012;04;03;22;53.03;53.03;
2012;04;03;23;51.02;51.02;
2012;04;03;24;49;49;
2012;04;04;1;53;53;
2012;04;04;2;40;40;
2012;04;04;3;36.57;36.57;
2012;04;04;4;35.16;35.16;
2012;04;04;5;34.99;34.99;
2012;04;04;6;37.52;37.52;
2012;04;04;7;49.72;49.72;
2012;04;04;8;58.38;58.38;
2012;04;04;9;59.32;59.32;
2012;04;04;10;61;61;
2012;04;04;11;63.04;63.04;
2012;04;04;12;59.08;59.08;
2012;04;04;13;58.5;58.5;
2012;04;04;14;56.32;56.32;
2012;04;04;15;55;55;
2012;04;04;16;55;55;
2012;04;04;17;53.54;53.54;
2012;04;04;18;50.57;50.57;
2012;04;04;19;53.54;53.54;
2012;04;04;20;53.03;53.03;
2012;04;04;21;55.63;55.63;
2012;04;04;22;54.1;54.1;
2012;04;04;23;51.39;51.39;
2012;04;04;24;49.01;49.01;
2012;04;05;1;49.72;49.72;
2012;04;05;2;38.65;38.65;
2012;04;05;3;37.05;37.05;
2012;04;05;4;37;37;
2012;04;05;5;36.65;36.65;
2012;04;05;6;37;37;
2012;04;05;7;45.13;45.13;
2012;04;05;8;53.54;53.54;
2012;04;05;9;51.2;51.2;
2012;04;05;10;53.54;53.54;
2012;04;05;11;55.81;55.81;
2012;04;05;12;53.54;53.54;
2012;04;05;13;53.6;53.6;
2012;04;05;14;53.54;53.54;
2012;04;05;15;50.05;50.05;
2012;04;05;16;49;49;
2012;04;05;17;40.37;40;
2012;04;05;18;38.2;38.2;
2012;04;05;19;36.57;36.57;
2012;04;05;20;40;40;
2012;04;05;21;49.72;49.72;
2012;04;05;22;53.2;53.2;
2012;04;05;23;53.3;53.3;
2012;04;05;24;50.62;50.62;
2012;04;06;1;63.7;63.7;
2012;04;06;2;58.01;58.01;
2012;04;06;3;53.54;53.54;
2012;04;06;4;50;50;
2012;04;06;5;49.69;49.69;
2012;04;06;6;49.37;49.37;
2012;04;06;7;48.06;48.06;
2012;04;06;8;50;50;
2012;04;06;9;38.2;38.2;
2012;04;06;10;48.16;48.16;
2012;04;06;11;52.16;52.16;
2012;04;06;12;50;50;
2012;04;06;13;48.06;48.06;
2012;04;06;14;44;44;
2012;04;06;15;38.2;38.2;
2012;04;06;16;35;35;
2012;04;06;17;33.8;33.8;
2012;04;06;18;33.24;33.24;
2012;04;06;19;35.56;35.56;
2012;04;06;20;41.87;41.87;
2012;04;06;21;50.65;50.65;
2012;04;06;22;51.05;51.05;
2012;04;06;23;53.54;53.54;
2012;04;06;24;51.2;51.2;
2012;04;07;1;58.01;58.01;
2012;04;07;2;53;53;
2012;04;07;3;40.1;40.1;
2012;04;07;4;36.57;36.57;
2012;04;07;5;34.07;34.07;
2012;04;07;6;34.07;34.07;
2012;04;07;7;35;35;
2012;04;07;8;36.64;36.64;
2012;04;07;9;35.31;35.31;
2012;04;07;10;40.74;40.74;
2012;04;07;11;41.29;41.29;
2012;04;07;12;38.88;38.88;
2012;04;07;13;41.17;41.17;
2012;04;07;14;38.75;38.75;
2012;04;07;15;37.02;37.02;
2012;04;07;16;35;35;
2012;04;07;17;33.31;32.31;
2012;04;07;18;35;35;
2012;04;07;19;36.57;36.57;
2012;04;07;20;42.39;42.39;
2012;04;07;21;49;49;
2012;04;07;22;53.7;53.7;
2012;04;07;23;49.86;49.86;
2012;04;07;24;49.5;49.5;
2012;04;08;1;49.86;49.86;
2012;04;08;2;36.57;36.57;
2012;04;08;3;35.25;35.25;
2012;04;08;4;33.79;33.79;
2012;04;08;5;33.3;33.3;
2012;04;08;6;33.33;33.33;
2012;04;08;7;31.93;31.93;
2012;04;08;8;29.57;29.57;
2012;04;08;9;28.89;28.89;
2012;04;08;10;32.79;32.79;
2012;04;08;11;34.07;34.07;
2012;04;08;12;35.01;35.01;
2012;04;08;13;35.01;35.01;
2012;04;08;14;35.03;35.03;
2012;04;08;15;35.02;35.02;
2012;04;08;16;31.05;31.05;
2012;04;08;17;30.37;27.13;
2012;04;08;18;30.99;30.99;
2012;04;08;19;33.79;33.79;
2012;04;08;20;36.6;36.6;
2012;04;08;21;49.86;49.86;
2012;04;08;22;58.7;58.7;
2012;04;08;23;63.7;63.7;
2012;04;08;24;58.96;58.96;
2012;04;09;1;53.7;53.7;
2012;04;09;2;48.16;48.16;
2012;04;09;3;36.89;36.89;
2012;04;09;4;36.89;36.89;
2012;04;09;5;36.89;36.89;
2012;04;09;6;36.89;36.89;
2012;04;09;7;48.06;48.06;
2012;04;09;8;58.7;58.7;
2012;04;09;9;56.2;56.2;
2012;04;09;10;61.1;61.1;
2012;04;09;11;63.6;63.6;
2012;04;09;12;56.1;56.1;
2012;04;09;13;55.2;55.2;
2012;04;09;14;58.7;58.7;
2012;04;09;15;55;55;
2012;04;09;16;50;50;
2012;04;09;17;48.06;40;
2012;04;09;18;38.2;38.2;
2012;04;09;19;37.32;37.32;
2012;04;09;20;40;40;
2012;04;09;21;49;49;
2012;04;09;22;53.6;53.6;
2012;04;09;23;50;50;
2012;04;09;24;49.69;49.69;
2012;04;10;1;39;39;
2012;04;10;2;33.64;33.64;
2012;04;10;3;40;25;
2012;04;10;4;33.21;17.15;
2012;04;10;5;33.29;15.14;
2012;04;10;6;33.3;23.13;
2012;04;10;7;35;35;
2012;04;10;8;46.03;46.03;
2012;04;10;9;50;50;
2012;04;10;10;54.6;54.6;
2012;04;10;11;53;53;
2012;04;10;12;40;40;
2012;04;10;13;34.48;34.48;
2012;04;10;14;28.8;28.8;
2012;04;10;15;28.78;25.13;
2012;04;10;16;24.19;24.19;
2012;04;10;17;21.13;21.13;
2012;04;10;18;20.13;20.13;
2012;04;10;19;22.13;22.13;
2012;04;10;20;22.13;22.13;
2012;04;10;21;30.01;30.01;
2012;04;10;22;40;40;
2012;04;10;23;45.88;36.57;
2012;04;10;24;35;35;
2012;04;11;1;29.03;29.03;
2012;04;11;2;30.31;22.07;
2012;04;11;3;29.57;12;
2012;04;11;4;29.62;10;
2012;04;11;5;30.31;3;
2012;04;11;6;33.3;10;
2012;04;11;7;29.57;25;
2012;04;11;8;40;40;
2012;04;11;9;50.03;50.03;
2012;04;11;10;55.02;55.02;
2012;04;11;11;55;55;
2012;04;11;12;49.9;49.9;
2012;04;11;13;50;50;
2012;04;11;14;50.03;50.03;
2012;04;11;15;41.46;41.46;
2012;04;11;16;40.03;40.03;
2012;04;11;17;40;40;
2012;04;11;18;41.58;41.58;
2012;04;11;19;45;45;
2012;04;11;20;50;50;
2012;04;11;21;59.63;59.63;
2012;04;11;22;66.85;66.85;
2012;04;11;23;65.86;65.86;
2012;04;11;24;61.15;61.15;
2012;04;12;1;66.68;66.68;
2012;04;12;2;58.01;58.01;
2012;04;12;3;55;55;
2012;04;12;4;55;55;
2012;04;12;5;49.86;49.86;
